date,item_id,category,units_sold,is_holiday
2017-02-04,STORE_10,Japanese food,40,0
2017-02-04,STORE_11,Bar/Cocktail,52,0
2017-02-04,STORE_12,Izakaya,86,0
2017-02-04,STORE_13,Izakaya,49,0
2017-02-04,STORE_14,Italian/French,22,0
2017-02-04,STORE_15,Izakaya,24,0
2017-02-04,STORE_16,Italian/French,55,0
2017-02-04,STORE_17,Cafe/Sweets,23,0
2017-02-04,STORE_18,Cafe/Sweets,24,0
2017-02-04,STORE_19,Izakaya,33,0
2017-02-04,STORE_20,Bar/Cocktail,9,0
2017-02-04,STORE_21,Cafe/Sweets,29,0
2017-02-04,STORE_22,Izakaya,47,0
2017-02-04,STORE_23,Bar/Cocktail,18,0
2017-02-04,STORE_24,Izakaya,35,0
2017-02-04,STORE_25,Cafe/Sweets,9,0
2017-02-04,STORE_26,Cafe/Sweets,38,0
2017-02-04,STORE_27,Dining bar,38,0
2017-02-04,STORE_28,Okonomiyaki/Monja/Teppanyaki,13,0
2017-02-04,STORE_29,Bar/Cocktail,21,0
2017-02-04,STORE_30,Dining bar,40,0
2017-02-05,STORE_01,Izakaya,29,0
2017-02-05,STORE_02,Cafe/Sweets,5,0
2017-02-05,STORE_03,Bar/Cocktail,14,0
2017-02-05,STORE_04,Okonomiyaki/Monja/Teppanyaki,17,0
2017-02-05,STORE_05,Bar/Cocktail,45,0
2017-02-05,STORE_06,Dining bar,11,0
2017-02-05,STORE_07,Izakaya,21,0
2017-02-05,STORE_08,Izakaya,18,0
2017-02-05,STORE_09,Izakaya,28,0
2017-02-05,STORE_10,Japanese food,24,0
2017-02-05,STORE_11,Bar/Cocktail,49,0
2017-02-05,STORE_12,Izakaya,49,0
2017-02-05,STORE_13,Izakaya,39,0
2017-02-05,STORE_14,Italian/French,14,0
2017-02-05,STORE_15,Izakaya,8,0
2017-02-05,STORE_16,Italian/French,38,0
2017-02-05,STORE_17,Cafe/Sweets,18,0
2017-02-05,STORE_18,Cafe/Sweets,15,0
2017-02-05,STORE_19,Izakaya,17,0
2017-02-05,STORE_20,Bar/Cocktail,16,0
2017-02-05,STORE_21,Cafe/Sweets,21,0
2017-02-05,STORE_22,Izakaya,25,0
2017-02-05,STORE_23,Bar/Cocktail,13,0
2017-02-05,STORE_24,Izakaya,33,0
2017-02-05,STORE_25,Cafe/Sweets,9,0
2017-02-05,STORE_26,Cafe/Sweets,38,0
2017-02-05,STORE_27,Dining bar,29,0
2017-02-05,STORE_28,Okonomiyaki/Monja/Teppanyaki,24,0
2017-02-05,STORE_29,Bar/Cocktail,13,0
2017-02-05,STORE_30,Dining bar,32,0
2017-02-06,STORE_01,Izakaya,30,0
2017-02-06,STORE_02,Cafe/Sweets,7,0
2017-02-06,STORE_03,Bar/Cocktail,4,0
2017-02-06,STORE_04,Okonomiyaki/Monja/Teppanyaki,16,0
2017-02-06,STORE_05,Bar/Cocktail,25,0
2017-02-06,STORE_06,Dining bar,15,0
2017-02-06,STORE_07,Izakaya,9,0
2017-02-06,STORE_08,Izakaya,17,0
2017-02-06,STORE_09,Izakaya,16,0
2017-02-06,STORE_10,Japanese food,22,0
2017-02-06,STORE_11,Bar/Cocktail,27,0
2017-02-06,STORE_12,Izakaya,22,0
2017-02-06,STORE_13,Izakaya,11,0
2017-02-06,STORE_14,Italian/French,18,0
2017-02-06,STORE_15,Izakaya,6,0
2017-02-06,STORE_16,Italian/French,16,0
2017-02-06,STORE_17,Cafe/Sweets,8,0
2017-02-06,STORE_18,Cafe/Sweets,6,0
2017-02-06,STORE_19,Izakaya,30,0
2017-02-06,STORE_20,Bar/Cocktail,2,0
2017-02-06,STORE_21,Cafe/Sweets,34,0
2017-02-06,STORE_22,Izakaya,12,0
2017-02-06,STORE_23,Bar/Cocktail,7,0
2017-02-06,STORE_24,Izakaya,17,0
2017-02-06,STORE_25,Cafe/Sweets,1,0
2017-02-06,STORE_26,Cafe/Sweets,4,0
2017-02-06,STORE_27,Dining bar,29,0
2017-02-06,STORE_28,Okonomiyaki/Monja/Teppanyaki,4,0
2017-02-06,STORE_29,Bar/Cocktail,18,0
2017-02-06,STORE_30,Dining bar,25,0
2017-02-07,STORE_01,Izakaya,25,0
2017-02-07,STORE_02,Cafe/Sweets,4,0
2017-02-07,STORE_03,Bar/Cocktail,8,0
2017-02-07,STORE_04,Okonomiyaki/Monja/Teppanyaki,10,0
2017-02-07,STORE_05,Bar/Cocktail,23,0
2017-02-07,STORE_06,Dining bar,2,0
2017-02-07,STORE_07,Izakaya,26,0
2017-02-07,STORE_08,Izakaya,26,0
2017-02-07,STORE_09,Izakaya,25,0
2017-02-07,STORE_10,Japanese food,21,0
2017-02-07,STORE_11,Bar/Cocktail,5,0
2017-02-07,STORE_12,Izakaya,21,0
2017-02-07,STORE_13,Izakaya,16,0
2017-02-07,STORE_14,Italian/French,4,0
2017-02-07,STORE_15,Izakaya,27,0
2017-02-07,STORE_16,Italian/French,28,0
2017-02-07,STORE_17,Cafe/Sweets,10,0
2017-02-07,STORE_18,Cafe/Sweets,13,0
2017-02-07,STORE_19,Izakaya,31,0
2017-02-07,STORE_20,Bar/Cocktail,15,0
2017-02-07,STORE_21,Cafe/Sweets,21,0
2017-02-07,STORE_22,Izakaya,6,0
2017-02-07,STORE_23,Bar/Cocktail,9,0
2017-02-07,STORE_24,Izakaya,28,0
2017-02-07,STORE_25,Cafe/Sweets,5,0
2017-02-07,STORE_26,Cafe/Sweets,15,0
2017-02-07,STORE_27,Dining bar,40,0
2017-02-07,STORE_28,Okonomiyaki/Monja/Teppanyaki,29,0
2017-02-07,STORE_29,Bar/Cocktail,13,0
2017-02-07,STORE_30,Dining bar,1,0
2017-02-08,STORE_01,Izakaya,25,0
2017-02-08,STORE_02,Cafe/Sweets,3,0
2017-02-08,STORE_03,Bar/Cocktail,11,0
2017-02-08,STORE_04,Okonomiyaki/Monja/Teppanyaki,6,0
2017-02-08,STORE_05,Bar/Cocktail,19,0
2017-02-08,STORE_06,Dining bar,4,0
2017-02-08,STORE_07,Izakaya,25,0
2017-02-08,STORE_08,Izakaya,13,0
2017-02-08,STORE_09,Izakaya,18,0
2017-02-08,STORE_10,Japanese food,27,0
2017-02-08,STORE_11,Bar/Cocktail,16,0
2017-02-08,STORE_12,Izakaya,44,0
2017-02-08,STORE_13,Izakaya,21,0
2017-02-08,STORE_14,Italian/French,13,0
2017-02-08,STORE_15,Izakaya,20,0
2017-02-08,STORE_16,Italian/French,21,0
2017-02-08,STORE_17,Cafe/Sweets,11,0
2017-02-08,STORE_18,Cafe/Sweets,7,0
2017-02-08,STORE_19,Izakaya,23,0
2017-02-08,STORE_20,Bar/Cocktail,9,0
2017-02-08,STORE_21,Cafe/Sweets,20,0
2017-02-08,STORE_22,Izakaya,17,0
2017-02-08,STORE_23,Bar/Cocktail,12,0
2017-02-08,STORE_24,Izakaya,44,0
2017-02-08,STORE_25,Cafe/Sweets,6,0
2017-02-08,STORE_26,Cafe/Sweets,32,0
2017-02-08,STORE_27,Dining bar,33,0
2017-02-08,STORE_28,Okonomiyaki/Monja/Teppanyaki,26,0
2017-02-08,STORE_29,Bar/Cocktail,11,0
2017-02-08,STORE_30,Dining bar,25,0
2017-02-09,STORE_01,Izakaya,29,0
2017-02-09,STORE_02,Cafe/Sweets,3,0
2017-02-09,STORE_03,Bar/Cocktail,15,0
2017-02-09,STORE_04,Okonomiyaki/Monja/Teppanyaki,5,0
2017-02-09,STORE_05,Bar/Cocktail,32,0
2017-02-09,STORE_06,Dining bar,7,0
2017-02-09,STORE_07,Izakaya,16,0
2017-02-09,STORE_08,Izakaya,20,0
2017-02-09,STORE_09,Izakaya,15,0
2017-02-09,STORE_10,Japanese food,23,0
2017-02-09,STORE_11,Bar/Cocktail,22,0
2017-02-09,STORE_12,Izakaya,41,0
2017-02-09,STORE_13,Izakaya,15,0
2017-02-09,STORE_14,Italian/French,5,0
2017-02-09,STORE_15,Izakaya,28,0
2017-02-09,STORE_16,Italian/French,8,0
2017-02-09,STORE_17,Cafe/Sweets,23,0
2017-02-09,STORE_18,Cafe/Sweets,13,0
2017-02-09,STORE_19,Izakaya,16,0
2017-02-09,STORE_20,Bar/Cocktail,6,0
2017-02-09,STORE_21,Cafe/Sweets,11,0
2017-02-09,STORE_22,Izakaya,26,0
2017-02-09,STORE_23,Bar/Cocktail,18,0
2017-02-09,STORE_24,Izakaya,12,0
2017-02-09,STORE_25,Cafe/Sweets,6,0
2017-02-09,STORE_26,Cafe/Sweets,23,0
2017-02-09,STORE_27,Dining bar,25,0
2017-02-09,STORE_28,Okonomiyaki/Monja/Teppanyaki,24,0
2017-02-09,STORE_29,Bar/Cocktail,18,0
2017-02-09,STORE_30,Dining bar,9,0
2017-02-10,STORE_01,Izakaya,47,0
2017-02-10,STORE_02,Cafe/Sweets,3,0
2017-02-10,STORE_03,Bar/Cocktail,4,0
2017-02-10,STORE_04,Okonomiyaki/Monja/Teppanyaki,13,0
2017-02-10,STORE_05,Bar/Cocktail,24,0
2017-02-10,STORE_06,Dining bar,13,0
2017-02-10,STORE_07,Izakaya,26,0
2017-02-10,STORE_08,Izakaya,28,0
2017-02-10,STORE_09,Izakaya,28,0
2017-02-10,STORE_10,Japanese food,30,0
2017-02-10,STORE_11,Bar/Cocktail,32,0
2017-02-10,STORE_12,Izakaya,56,0
2017-02-10,STORE_13,Izakaya,34,0
2017-02-10,STORE_14,Italian/French,15,0
2017-02-10,STORE_15,Izakaya,43,0
2017-02-10,STORE_16,Italian/French,28,0
2017-02-10,STORE_17,Cafe/Sweets,15,0
2017-02-10,STORE_18,Cafe/Sweets,10,0
2017-02-10,STORE_19,Izakaya,34,0
2017-02-10,STORE_20,Bar/Cocktail,7,0
2017-02-10,STORE_21,Cafe/Sweets,14,0
2017-02-10,STORE_22,Izakaya,56,0
2017-02-10,STORE_23,Bar/Cocktail,23,0
2017-02-10,STORE_24,Izakaya,53,0
2017-02-10,STORE_25,Cafe/Sweets,6,0
2017-02-10,STORE_26,Cafe/Sweets,11,0
2017-02-10,STORE_27,Dining bar,46,0
2017-02-10,STORE_28,Okonomiyaki/Monja/Teppanyaki,39,0
2017-02-10,STORE_29,Bar/Cocktail,17,0
2017-02-10,STORE_30,Dining bar,23,0
2017-02-11,STORE_01,Izakaya,47,1
2017-02-11,STORE_02,Cafe/Sweets,12,1
2017-02-11,STORE_03,Bar/Cocktail,28,1
2017-02-11,STORE_04,Okonomiyaki/Monja/Teppanyaki,21,1
2017-02-11,STORE_05,Bar/Cocktail,49,1
2017-02-11,STORE_06,Dining bar,10,1
2017-02-11,STORE_07,Izakaya,14,1
2017-02-11,STORE_08,Izakaya,38,1
2017-02-11,STORE_09,Izakaya,31,1
2017-02-11,STORE_10,Japanese food,42,1
2017-02-11,STORE_11,Bar/Cocktail,30,1
2017-02-11,STORE_12,Izakaya,82,1
2017-02-11,STORE_13,Izakaya,41,1
2017-02-11,STORE_14,Italian/French,22,1
2017-02-11,STORE_15,Izakaya,18,1
2017-02-11,STORE_16,Italian/French,57,1
2017-02-11,STORE_17,Cafe/Sweets,34,1
2017-02-11,STORE_18,Cafe/Sweets,24,1
2017-02-11,STORE_19,Izakaya,37,1
2017-02-11,STORE_20,Bar/Cocktail,15,1
2017-02-11,STORE_21,Cafe/Sweets,25,1
2017-02-11,STORE_22,Izakaya,36,1
2017-02-11,STORE_23,Bar/Cocktail,39,1
2017-02-11,STORE_24,Izakaya,58,1
2017-02-11,STORE_25,Cafe/Sweets,11,1
2017-02-11,STORE_26,Cafe/Sweets,52,1
2017-02-11,STORE_27,Dining bar,52,1
2017-02-11,STORE_28,Okonomiyaki/Monja/Teppanyaki,28,1
2017-02-11,STORE_29,Bar/Cocktail,17,1
2017-02-11,STORE_30,Dining bar,78,1
2017-02-12,STORE_01,Izakaya,37,0
2017-02-12,STORE_02,Cafe/Sweets,8,0
2017-02-12,STORE_03,Bar/Cocktail,32,0
2017-02-12,STORE_04,Okonomiyaki/Monja/Teppanyaki,26,0
2017-02-12,STORE_05,Bar/Cocktail,58,0
2017-02-12,STORE_06,Dining bar,29,0
2017-02-12,STORE_07,Izakaya,31,0
2017-02-12,STORE_08,Izakaya,25,0
2017-02-12,STORE_09,Izakaya,32,0
2017-02-12,STORE_10,Japanese food,26,0
2017-02-12,STORE_11,Bar/Cocktail,23,0
2017-02-12,STORE_12,Izakaya,54,0
2017-02-12,STORE_13,Izakaya,35,0
2017-02-12,STORE_14,Italian/French,15,0
2017-02-12,STORE_15,Izakaya,17,0
2017-02-12,STORE_16,Italian/French,27,0
2017-02-12,STORE_17,Cafe/Sweets,26,0
2017-02-12,STORE_18,Cafe/Sweets,22,0
2017-02-12,STORE_19,Izakaya,28,0
2017-02-12,STORE_20,Bar/Cocktail,26,0
2017-02-12,STORE_21,Cafe/Sweets,23,0
2017-02-12,STORE_22,Izakaya,26,0
2017-02-12,STORE_23,Bar/Cocktail,31,0
2017-02-12,STORE_24,Izakaya,60,0
2017-02-12,STORE_25,Cafe/Sweets,8,0
2017-02-12,STORE_26,Cafe/Sweets,49,0
2017-02-12,STORE_27,Dining bar,49,0
2017-02-12,STORE_28,Okonomiyaki/Monja/Teppanyaki,33,0
2017-02-12,STORE_29,Bar/Cocktail,11,0
2017-02-12,STORE_30,Dining bar,47,0
2017-02-13,STORE_01,Izakaya,13,0
2017-02-13,STORE_02,Cafe/Sweets,1,0
2017-02-13,STORE_03,Bar/Cocktail,13,0
2017-02-13,STORE_04,Okonomiyaki/Monja/Teppanyaki,7,0
2017-02-13,STORE_05,Bar/Cocktail,29,0
2017-02-13,STORE_06,Dining bar,19,0
2017-02-13,STORE_07,Izakaya,14,0
2017-02-13,STORE_08,Izakaya,21,0
2017-02-13,STORE_09,Izakaya,16,0
2017-02-13,STORE_10,Japanese food,17,0
2017-02-13,STORE_11,Bar/Cocktail,19,0
2017-02-13,STORE_12,Izakaya,24,0
2017-02-13,STORE_13,Izakaya,6,0
2017-02-13,STORE_14,Italian/French,7,0
2017-02-13,STORE_15,Izakaya,17,0
2017-02-13,STORE_16,Italian/French,26,0
2017-02-13,STORE_17,Cafe/Sweets,26,0
2017-02-13,STORE_18,Cafe/Sweets,12,0
2017-02-13,STORE_19,Izakaya,15,0
2017-02-13,STORE_20,Bar/Cocktail,6,0
2017-02-13,STORE_21,Cafe/Sweets,18,0
2017-02-13,STORE_22,Izakaya,2,0
2017-02-13,STORE_23,Bar/Cocktail,16,0
2017-02-13,STORE_24,Izakaya,13,0
2017-02-13,STORE_25,Cafe/Sweets,8,0
2017-02-13,STORE_26,Cafe/Sweets,14,0
2017-02-13,STORE_27,Dining bar,25,0
2017-02-13,STORE_28,Okonomiyaki/Monja/Teppanyaki,3,0
2017-02-13,STORE_29,Bar/Cocktail,14,0
2017-02-13,STORE_30,Dining bar,5,0
2017-02-14,STORE_01,Izakaya,15,0
2017-02-14,STORE_02,Cafe/Sweets,6,0
2017-02-14,STORE_03,Bar/Cocktail,9,0
2017-02-14,STORE_04,Okonomiyaki/Monja/Teppanyaki,6,0
2017-02-14,STORE_05,Bar/Cocktail,43,0
2017-02-14,STORE_06,Dining bar,7,0
2017-02-14,STORE_07,Izakaya,30,0
2017-02-14,STORE_08,Izakaya,10,0
2017-02-14,STORE_09,Izakaya,22,0
2017-02-14,STORE_10,Japanese food,25,0
2017-02-14,STORE_11,Bar/Cocktail,14,0
2017-02-14,STORE_12,Izakaya,22,0
2017-02-14,STORE_13,Izakaya,19,0
2017-02-14,STORE_14,Italian/French,15,0
2017-02-14,STORE_15,Izakaya,10,0
2017-02-14,STORE_16,Italian/French,12,0
2017-02-14,STORE_17,Cafe/Sweets,16,0
2017-02-14,STORE_18,Cafe/Sweets,7,0
2017-02-14,STORE_19,Izakaya,35,0
2017-02-14,STORE_20,Bar/Cocktail,15,0
2017-02-14,STORE_21,Cafe/Sweets,19,0
2017-02-14,STORE_22,Izakaya,16,0
2017-02-14,STORE_23,Bar/Cocktail,12,0
2017-02-14,STORE_24,Izakaya,13,0
2017-02-14,STORE_25,Cafe/Sweets,5,0
2017-02-14,STORE_26,Cafe/Sweets,21,0
2017-02-14,STORE_27,Dining bar,34,0
2017-02-14,STORE_28,Okonomiyaki/Monja/Teppanyaki,23,0
2017-02-14,STORE_29,Bar/Cocktail,14,0
2017-02-14,STORE_30,Dining bar,14,0
2017-02-15,STORE_01,Izakaya,41,0
2017-02-15,STORE_02,Cafe/Sweets,3,0
2017-02-15,STORE_03,Bar/Cocktail,12,0
2017-02-15,STORE_04,Okonomiyaki/Monja/Teppanyaki,9,0
2017-02-15,STORE_05,Bar/Cocktail,17,0
2017-02-15,STORE_06,Dining bar,5,0
2017-02-15,STORE_07,Izakaya,23,0
2017-02-15,STORE_08,Izakaya,38,0
2017-02-15,STORE_09,Izakaya,27,0
2017-02-15,STORE_10,Japanese food,29,0
2017-02-15,STORE_11,Bar/Cocktail,27,0
2017-02-15,STORE_12,Izakaya,31,0
2017-02-15,STORE_13,Izakaya,23,0
2017-02-15,STORE_14,Italian/French,26,0
2017-02-15,STORE_15,Izakaya,23,0
2017-02-15,STORE_16,Italian/French,30,0
2017-02-15,STORE_17,Cafe/Sweets,8,0
2017-02-15,STORE_18,Cafe/Sweets,18,0
2017-02-15,STORE_19,Izakaya,26,0
2017-02-15,STORE_20,Bar/Cocktail,13,0
2017-02-15,STORE_21,Cafe/Sweets,26,0
2017-02-15,STORE_22,Izakaya,24,0
2017-02-15,STORE_23,Bar/Cocktail,16,0
2017-02-15,STORE_24,Izakaya,21,0
2017-02-15,STORE_25,Cafe/Sweets,10,0
2017-02-15,STORE_26,Cafe/Sweets,18,0
2017-02-15,STORE_27,Dining bar,27,0
2017-02-15,STORE_28,Okonomiyaki/Monja/Teppanyaki,20,0
2017-02-15,STORE_29,Bar/Cocktail,14,0
2017-02-15,STORE_30,Dining bar,10,0
2017-02-16,STORE_01,Izakaya,19,0
2017-02-16,STORE_02,Cafe/Sweets,5,0
2017-02-16,STORE_03,Bar/Cocktail,9,0
2017-02-16,STORE_04,Okonomiyaki/Monja/Teppanyaki,10,0
2017-02-16,STORE_05,Bar/Cocktail,20,0
2017-02-16,STORE_06,Dining bar,11,0
2017-02-16,STORE_07,Izakaya,16,0
2017-02-16,STORE_08,Izakaya,15,0
2017-02-16,STORE_09,Izakaya,33,0
2017-02-16,STORE_10,Japanese food,21,0
2017-02-16,STORE_11,Bar/Cocktail,21,0
2017-02-16,STORE_12,Izakaya,41,0
2017-02-16,STORE_13,Izakaya,26,0
2017-02-16,STORE_14,Italian/French,6,0
2017-02-16,STORE_15,Izakaya,8,0
2017-02-16,STORE_16,Italian/French,16,0
2017-02-16,STORE_17,Cafe/Sweets,8,0
2017-02-16,STORE_18,Cafe/Sweets,10,0
2017-02-16,STORE_19,Izakaya,30,0
2017-02-16,STORE_20,Bar/Cocktail,15,0
2017-02-16,STORE_21,Cafe/Sweets,22,0
2017-02-16,STORE_22,Izakaya,33,0
2017-02-16,STORE_23,Bar/Cocktail,6,0
2017-02-16,STORE_24,Izakaya,37,0
2017-02-16,STORE_25,Cafe/Sweets,3,0
2017-02-16,STORE_26,Cafe/Sweets,16,0
2017-02-16,STORE_27,Dining bar,29,0
2017-02-16,STORE_28,Okonomiyaki/Monja/Teppanyaki,5,0
2017-02-16,STORE_29,Bar/Cocktail,18,0
2017-02-16,STORE_30,Dining bar,27,0
2017-02-17,STORE_01,Izakaya,36,0
2017-02-17,STORE_02,Cafe/Sweets,4,0
2017-02-17,STORE_03,Bar/Cocktail,12,0
2017-02-17,STORE_04,Okonomiyaki/Monja/Teppanyaki,5,0
2017-02-17,STORE_05,Bar/Cocktail,20,0
2017-02-17,STORE_06,Dining bar,16,0
2017-02-17,STORE_07,Izakaya,37,0
2017-02-17,STORE_08,Izakaya,32,0
2017-02-17,STORE_09,Izakaya,33,0
2017-02-17,STORE_10,Japanese food,25,0
2017-02-17,STORE_11,Bar/Cocktail,38,0
2017-02-17,STORE_12,Izakaya,51,0
2017-02-17,STORE_13,Izakaya,28,0
2017-02-17,STORE_14,Italian/French,30,0
2017-02-17,STORE_15,Izakaya,33,0
2017-02-17,STORE_16,Italian/French,32,0
2017-02-17,STORE_17,Cafe/Sweets,5,0
2017-02-17,STORE_18,Cafe/Sweets,9,0
2017-02-17,STORE_19,Izakaya,37,0
2017-02-17,STORE_20,Bar/Cocktail,11,0
2017-02-17,STORE_21,Cafe/Sweets,39,0
2017-02-17,STORE_22,Izakaya,47,0
2017-02-17,STORE_23,Bar/Cocktail,29,0
2017-02-17,STORE_24,Izakaya,48,0
2017-02-17,STORE_25,Cafe/Sweets,5,0
2017-02-17,STORE_26,Cafe/Sweets,23,0
2017-02-17,STORE_27,Dining bar,37,0
2017-02-17,STORE_28,Okonomiyaki/Monja/Teppanyaki,27,0
2017-02-17,STORE_29,Bar/Cocktail,17,0
2017-02-17,STORE_30,Dining bar,27,0
2017-02-18,STORE_01,Izakaya,39,0
2017-02-18,STORE_02,Cafe/Sweets,5,0
2017-02-18,STORE_03,Bar/Cocktail,36,0
2017-02-18,STORE_04,Okonomiyaki/Monja/Teppanyaki,23,0
2017-02-18,STORE_05,Bar/Cocktail,61,0
2017-02-18,STORE_06,Dining bar,6,0
2017-02-18,STORE_07,Izakaya,41,0
2017-02-18,STORE_08,Izakaya,37,0
2017-02-18,STORE_09,Izakaya,29,0
2017-02-18,STORE_10,Japanese food,39,0
2017-02-18,STORE_11,Bar/Cocktail,40,0
2017-02-18,STORE_12,Izakaya,103,0
2017-02-18,STORE_13,Izakaya,61,0
2017-02-18,STORE_14,Italian/French,21,0
2017-02-18,STORE_15,Izakaya,21,0
2017-02-18,STORE_16,Italian/French,45,0
2017-02-18,STORE_17,Cafe/Sweets,15,0
2017-02-18,STORE_18,Cafe/Sweets,25,0
2017-02-18,STORE_19,Izakaya,40,0
2017-02-18,STORE_20,Bar/Cocktail,10,0
2017-02-18,STORE_21,Cafe/Sweets,38,0
2017-02-18,STORE_22,Izakaya,34,0
2017-02-18,STORE_23,Bar/Cocktail,35,0
2017-02-18,STORE_24,Izakaya,65,0
2017-02-18,STORE_25,Cafe/Sweets,11,0
2017-02-18,STORE_26,Cafe/Sweets,50,0
2017-02-18,STORE_27,Dining bar,49,0
2017-02-18,STORE_28,Okonomiyaki/Monja/Teppanyaki,29,0
2017-02-18,STORE_29,Bar/Cocktail,19,0
2017-02-18,STORE_30,Dining bar,37,0
2017-02-19,STORE_01,Izakaya,26,0
2017-02-19,STORE_02,Cafe/Sweets,8,0
2017-02-19,STORE_03,Bar/Cocktail,43,0
2017-02-19,STORE_04,Okonomiyaki/Monja/Teppanyaki,10,0
2017-02-19,STORE_05,Bar/Cocktail,52,0
2017-02-19,STORE_06,Dining bar,20,0
2017-02-19,STORE_07,Izakaya,20,0
2017-02-19,STORE_08,Izakaya,13,0
2017-02-19,STORE_09,Izakaya,41,0
2017-02-19,STORE_10,Japanese food,30,0
2017-02-19,STORE_11,Bar/Cocktail,23,0
2017-02-19,STORE_12,Izakaya,53,0
2017-02-19,STORE_13,Izakaya,25,0
2017-02-19,STORE_14,Italian/French,17,0
2017-02-19,STORE_15,Izakaya,16,0
2017-02-19,STORE_16,Italian/French,57,0
2017-02-19,STORE_17,Cafe/Sweets,28,0
2017-02-19,STORE_18,Cafe/Sweets,24,0
2017-02-19,STORE_19,Izakaya,32,0
2017-02-19,STORE_20,Bar/Cocktail,23,0
2017-02-19,STORE_21,Cafe/Sweets,44,0
2017-02-19,STORE_22,Izakaya,28,0
2017-02-19,STORE_23,Bar/Cocktail,29,0
2017-02-19,STORE_24,Izakaya,23,0
2017-02-19,STORE_25,Cafe/Sweets,9,0
2017-02-19,STORE_26,Cafe/Sweets,30,0
2017-02-19,STORE_27,Dining bar,48,0
2017-02-19,STORE_29,Bar/Cocktail,6,0
2017-02-19,STORE_30,Dining bar,29,0
2017-02-20,STORE_01,Izakaya,46,0
2017-02-20,STORE_03,Bar/Cocktail,4,0
2017-02-20,STORE_04,Okonomiyaki/Monja/Teppanyaki,8,0
2017-02-20,STORE_05,Bar/Cocktail,14,0
2017-02-20,STORE_06,Dining bar,3,0
2017-02-20,STORE_07,Izakaya,11,0
2017-02-20,STORE_08,Izakaya,9,0
2017-02-20,STORE_09,Izakaya,33,0
2017-02-20,STORE_10,Japanese food,27,0
2017-02-20,STORE_11,Bar/Cocktail,20,0
2017-02-20,STORE_12,Izakaya,20,0
2017-02-20,STORE_13,Izakaya,16,0
2017-02-20,STORE_14,Italian/French,4,0
2017-02-20,STORE_15,Izakaya,10,0
2017-02-20,STORE_16,Italian/French,21,0
2017-02-20,STORE_17,Cafe/Sweets,11,0
2017-02-20,STORE_18,Cafe/Sweets,9,0
2017-02-20,STORE_19,Izakaya,27,0
2017-02-20,STORE_20,Bar/Cocktail,13,0
2017-02-20,STORE_21,Cafe/Sweets,25,0
2017-02-20,STORE_22,Izakaya,10,0
2017-02-20,STORE_23,Bar/Cocktail,15,0
2017-02-20,STORE_24,Izakaya,45,0
2017-02-20,STORE_25,Cafe/Sweets,10,0
2017-02-20,STORE_26,Cafe/Sweets,6,0
2017-02-20,STORE_27,Dining bar,35,0
2017-02-20,STORE_28,Okonomiyaki/Monja/Teppanyaki,15,0
2017-02-20,STORE_30,Dining bar,46,0
2017-02-21,STORE_01,Izakaya,28,0
2017-02-21,STORE_02,Cafe/Sweets,3,0
2017-02-21,STORE_03,Bar/Cocktail,22,0
2017-02-21,STORE_04,Okonomiyaki/Monja/Teppanyaki,8,0
2017-02-21,STORE_05,Bar/Cocktail,19,0
2017-02-21,STORE_06,Dining bar,7,0
2017-02-21,STORE_08,Izakaya,16,0
2017-02-21,STORE_09,Izakaya,11,0
2017-02-21,STORE_10,Japanese food,24,0
2017-02-21,STORE_11,Bar/Cocktail,11,0
2017-02-21,STORE_12,Izakaya,43,0
2017-02-21,STORE_13,Izakaya,10,0
2017-02-21,STORE_14,Italian/French,25,0
2017-02-21,STORE_15,Izakaya,15,0
2017-02-21,STORE_16,Italian/French,26,0
2017-02-21,STORE_17,Cafe/Sweets,9,0
2017-02-21,STORE_18,Cafe/Sweets,9,0
2017-02-21,STORE_19,Izakaya,9,0
2017-02-21,STORE_20,Bar/Cocktail,7,0
2017-02-21,STORE_21,Cafe/Sweets,33,0
2017-02-21,STORE_22,Izakaya,6,0
2017-02-21,STORE_23,Bar/Cocktail,22,0
2017-02-21,STORE_24,Izakaya,35,0
2017-02-21,STORE_25,Cafe/Sweets,6,0
2017-02-21,STORE_26,Cafe/Sweets,32,0
2017-02-21,STORE_27,Dining bar,41,0
2017-02-21,STORE_28,Okonomiyaki/Monja/Teppanyaki,14,0
2017-02-21,STORE_29,Bar/Cocktail,9,0
2017-02-21,STORE_30,Dining bar,16,0
2017-02-22,STORE_01,Izakaya,52,0
2017-02-22,STORE_02,Cafe/Sweets,5,0
2017-02-22,STORE_03,Bar/Cocktail,8,0
2017-02-22,STORE_04,Okonomiyaki/Monja/Teppanyaki,8,0
2017-02-22,STORE_05,Bar/Cocktail,25,0
2017-02-22,STORE_06,Dining bar,3,0
2017-02-22,STORE_07,Izakaya,16,0
2017-02-22,STORE_08,Izakaya,26,0
2017-02-22,STORE_09,Izakaya,38,0
2017-02-22,STORE_10,Japanese food,17,0
2017-02-22,STORE_11,Bar/Cocktail,20,0
2017-02-22,STORE_12,Izakaya,38,0
2017-02-22,STORE_13,Izakaya,26,0
2017-02-22,STORE_14,Italian/French,5,0
2017-02-22,STORE_15,Izakaya,20,0
2017-02-22,STORE_16,Italian/French,22,0
2017-02-22,STORE_17,Cafe/Sweets,15,0
2017-02-22,STORE_18,Cafe/Sweets,11,0
2017-02-22,STORE_19,Izakaya,18,0
2017-02-22,STORE_20,Bar/Cocktail,14,0
